timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 11:49:06.058, 72, 51.58 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:07.058, 73, 51.52 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:08.059, 73, 51.69 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:09.059, 73, 51.39 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:10.060, 72, 51.56 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:11.060, 73, 51.55 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:12.061, 73, 51.55 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:13.061, 73, 51.49 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:14.062, 73, 50.88 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:15.062, 72, 50.71 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:16.063, 68, 38.16 W, 2411 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:17.063, 74, 47.44 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:18.064, 75, 57.55 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:19.064, 72, 59.81 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:20.065, 73, 51.50 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:21.066, 73, 51.88 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:22.066, 73, 51.69 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:23.066, 72, 51.72 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:24.067, 73, 51.57 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:25.068, 73, 51.38 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:26.069, 73, 51.58 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:27.069, 73, 51.43 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:28.070, 73, 51.58 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:29.070, 73, 51.62 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:30.071, 73, 51.14 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:31.071, 73, 49.77 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:32.071, 67, 22.31 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 11:49:33.072, 74, 37.77 W, 2437 MHz, [N/A], 0 %, [N/A]
2026/07/19 11:49:34.073, 73, 64.01 W, 2431 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:35.073, 72, 51.76 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:36.073, 72, 52.00 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:37.074, 72, 51.56 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:38.075, 72, 51.53 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:39.075, 72, 51.67 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:40.076, 73, 51.56 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:41.076, 73, 51.49 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:42.077, 73, 51.59 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:43.077, 72, 51.75 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:44.077, 73, 51.63 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:45.078, 73, 51.43 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:46.078, 73, 51.51 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:47.079, 72, 50.25 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:48.079, 67, 29.00 W, 2405 MHz, [N/A], 54 %, [N/A]
2026/07/19 11:49:49.079, 71, 42.06 W, 2463 MHz, [N/A], 93 %, [N/A]
2026/07/19 11:49:50.080, 71, 46.59 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:51.080, 71, 46.82 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:52.081, 72, 47.83 W, 2450 MHz, [N/A], 92 %, [N/A]
2026/07/19 11:49:53.082, 72, 52.03 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:54.082, 73, 52.16 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:55.083, 72, 51.94 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:56.083, 72, 51.62 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:57.084, 72, 51.20 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:49:58.084, 72, 51.30 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:49:59.085, 72, 51.18 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:00.085, 72, 51.21 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:01.086, 69, 45.62 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:02.086, 71, 32.25 W, 2463 MHz, [N/A], 0 %, [N/A]
2026/07/19 11:50:03.087, 70, 46.29 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:04.088, 71, 46.84 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:05.088, 71, 46.94 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:06.089, 71, 49.90 W, 2457 MHz, [N/A], 92 %, [N/A]
2026/07/19 11:50:07.089, 72, 51.42 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:08.090, 72, 52.12 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:50:09.091, 72, 51.85 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:10.091, 72, 51.16 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:11.092, 72, 51.31 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:12.092, 72, 51.23 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:13.093, 72, 50.85 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:14.094, 67, 37.65 W, 2405 MHz, [N/A], 94 %, [N/A]
2026/07/19 11:50:15.094, 71, 39.44 W, 2463 MHz, [N/A], 94 %, [N/A]
2026/07/19 11:50:16.095, 71, 46.27 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:17.095, 71, 46.68 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:18.096, 71, 47.61 W, 2450 MHz, [N/A], 92 %, [N/A]
2026/07/19 11:50:19.096, 72, 51.78 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:20.097, 72, 52.26 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:21.098, 72, 51.95 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:22.098, 71, 51.29 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 11:50:23.099, 72, 51.16 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:24.100, 72, 51.20 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 11:50:25.100, 72, 51.31 W, 2444 MHz, [N/A], 95 %, [N/A]
