timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 12:41:15.893, 71, 46.81 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:16.894, 71, 46.84 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:17.895, 73, 41.38 W, 2418 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:18.895, 71, 51.47 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:19.895, 71, 46.68 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:20.896, 71, 46.27 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:21.896, 71, 46.51 W, 2450 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:41:22.896, 70, 46.38 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:23.897, 66, 39.35 W, 2418 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:24.898, 79, 50.55 W, 2398 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:41:25.898, 77, 81.04 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:26.899, 79, 79.85 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:27.899, 77, 75.02 W, 2405 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:28.899, 78, 77.68 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:29.900, 75, 75.87 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:30.900, 77, 80.23 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:31.900, 79, 81.29 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:32.900, 78, 78.09 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:33.900, 78, 77.61 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:34.901, 79, 77.26 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:35.901, 76, 76.33 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:36.901, 77, 81.48 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:37.902, 79, 81.95 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:38.902, 80, 77.31 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:39.903, 78, 78.38 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:40.903, 77, 76.96 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:41.904, 80, 78.98 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:42.904, 81, 81.41 W, 2385 MHz, [N/A], 96 %, [N/A]
