timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 12:43:41.550, 71, 50.11 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:42.550, 66, 37.29 W, 2411 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:43.551, 68, 18.69 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:44.551, 74, 66.02 W, 2418 MHz, [N/A], 92 %, [N/A]
2026/07/19 12:43:45.552, 70, 54.83 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:46.552, 71, 51.20 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:47.552, 71, 51.00 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:48.553, 71, 51.43 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:49.553, 71, 51.31 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:50.554, 71, 51.36 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:51.555, 72, 51.17 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:52.555, 67, 44.72 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:53.556, 71, 47.12 W, 2450 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:54.557, 71, 46.25 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:55.558, 74, 59.37 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:56.558, 72, 59.16 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:57.558, 72, 51.27 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:58.559, 72, 51.28 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:59.559, 72, 51.13 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:00.560, 72, 51.38 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:01.560, 72, 51.05 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:02.561, 72, 50.65 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:03.561, 72, 50.64 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:04.562, 67, 29.47 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:44:05.562, 71, 43.65 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:06.563, 71, 46.76 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:07.563, 71, 47.05 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:08.563, 72, 51.96 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:09.564, 72, 51.88 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:10.565, 72, 51.98 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:11.565, 72, 51.93 W, 2437 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:12.565, 72, 51.45 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:13.566, 72, 51.08 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:14.567, 72, 51.14 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:15.567, 71, 51.00 W, 2437 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:16.568, 66, 23.17 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:44:17.568, 71, 40.61 W, 2457 MHz, [N/A], 93 %, [N/A]
2026/07/19 12:44:18.569, 71, 49.72 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:19.569, 71, 49.47 W, 2450 MHz, [N/A], 90 %, [N/A]
2026/07/19 12:44:20.569, 71, 51.65 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:21.570, 71, 51.89 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:22.571, 71, 51.78 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:23.571, 72, 51.74 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:24.571, 71, 51.71 W, 2450 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:25.572, 72, 51.42 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:26.572, 71, 50.40 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:27.573, 68, 45.32 W, 2463 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:28.573, 70, 32.75 W, 2457 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:44:29.573, 71, 46.65 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:30.574, 71, 46.67 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:31.574, 71, 47.33 W, 2450 MHz, [N/A], 92 %, [N/A]
2026/07/19 12:44:32.574, 72, 51.53 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:33.575, 72, 51.73 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:34.576, 72, 51.93 W, 2457 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:35.576, 71, 51.63 W, 2463 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:44:36.576, 72, 51.29 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:37.576, 72, 51.04 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:44:38.577, 71, 50.83 W, 2457 MHz, [N/A], 95 %, [N/A]
